Nome Giocatore,Partite Giocate,Minuti Giocati,Gol Fatti,Tiri in Porta,Dribbling Riusciti,Occasioni Sprecate,Dribbling Tentati,Partite - Passaggi,Minuti - Passaggi,Totale Passaggi,Passaggi Riusciti,Percentuale Passaggi Riusciti,Passaggi Chiave,Occasioni Create,Cross Riusciti,Porta Invulnerata,Falli Subiti,Cartellini Gialli,Cartellini Rossi,Palloni Rubati,Tackle Riusciti,Partite - Azioni Difensive,Minuti - Azioni Difensive,Intercept,Palloni Recuperati,Duelli Aerei/Terra Vinti,Duelli Aerei/Terra Persi,Errori Decisionali,Tackle - Azioni Difensive,Contropiedi,Contropiedi Vinti,Transizioni Difensive,Transizioni Centrali,Transizioni Offensive,Attacchi,Palloni Persi,Blocchi Effettuati,Tiri Effettuati,Tipo Passaggio,Intercettazioni,Tackle + Intercettazioni,Salvataggi,Errori,Azione Creata,Passaggi Live,Passaggi Dead,Assist,Azione Difensiva,Azione Gol Creata,Passaggi Completati,Tentativi,Distanza Totale Percorsa,Distanza Progressiva,Expected Assists Gol,Expected Assists,Differenza tra Assist Attesi e Gol,Palle Ferme,Entrate nel Terzo Finale,Passaggi Penetranti nell'Area,Cross nell'Area di Rigore,Passaggi Progressivi,Palla in Gioco,Palla Fuori Gioco,Punizioni,Passaggi Filtranti,Scambi Palla,Rimesse Laterali,Calci d'Angolo,Conversioni,Divise,Direzione,Posizioni di Fuorigioco,Contesti,Interceptazioni,Falli Commessi,Fuorigioco,Spazi,Dribbling,Respinte,Valutazione Giocatore
R. Becao,0.7777777777777777,0.8140144073346431,0.5,0.3571428571428571,0.1,0.0,0.1,0.7777777777777777,0.8140144073346431,0.4392857142857143,0.38775510204081637,0.8033,0.17699115044247787,0.08695652173913043,0.049586776859504134,0.6,0.5517241379310345,0.9090909090909092,0.5,0.6262626262626263,0.9790209790209791,0.7777777777777777,0.8140144073346431,0.3939393939393939,0.6262626262626263,0.8622448979591836,0.5214723926380368,0.5,0.9790209790209791,1.0,0.44705882352941173,1.0,0.6071428571428571,0.30000000000000004,0.9298245614035088,0.48148148148148145,0.8627450980392157,0.6956521739130435,0.6779661016949152,0.3076923076923077,0.7218045112781954,0.4641638225255973,0.6666666666666666,0.2885572139303483,0.23121387283236994,0.0898876404494382,0.0,0.5,0.10526315789473684,0.5201815142106521,0.6120218579234973,0.5582680043868556,0.6199272519791741,0.09022556390977443,0.16822429906542058,0.6236559139784946,0.17857142857142855,0.46107784431137727,0.08064516129032258,0.07692307692307693,0.42516268980477223,0.5292404212413175,0.4600638977635783,0.8,0.1111111111111111,0.24691358024691357,0.5068493150684932,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Bellanova,0.611111111111111,0.431237721021611,0.125,0.10714285714285714,0.39,0.09090909090909091,0.325,0.611111111111111,0.431237721021611,0.18392857142857144,0.17150706436420723,0.84235,0.3008849557522124,0.2608695652173913,0.2644628099173554,0.43333333333333335,0.4568965517241379,0.2272727272727273,0.0,0.196969696969697,0.25874125874125875,0.611111111111111,0.431237721021611,0.12878787878787878,0.196969696969697,0.4005102040816326,0.3220858895705522,0.0,0.25874125874125875,0.2642857142857143,0.2588235294117647,0.2,0.25,0.15000000000000002,0.2807017543859649,0.2222222222222222,0.21568627450980393,0.043478260869565216,0.3220338983050847,0.16346153846153846,0.20300751879699247,0.13310580204778158,0.16666666666666666,0.35323383084577115,0.2890173410404624,0.0449438202247191,0.42857142857142855,0.125,0.3684210526315789,0.2651062813470265,0.3112568306010929,0.24946856763746156,0.18500820198274018,0.2857142857142857,0.31775700934579443,0.6666666666666666,0.30357142857142855,0.15568862275449102,0.2661290322580645,0.4807692307692308,0.18655097613882865,0.2628276943759803,0.2641107561235357,0.047058823529411764,0.0,0.07407407407407407,0.410958904109589,0.0,0.0,0.0,0.0,0.15000000000000002,0.28571428571428575,0.09523809523809523,0.06666666666666667,0.1,0.11764705882352942,0.17647058823529413,0.07142857142857144,0.8871650211565586
R. Calafiori,0.6388888888888888,0.5674525212835626,0.0,0.21428571428571427,0.16,0.18181818181818182,0.13,0.6388888888888888,0.5674525212835626,0.4567857142857143,0.4521193092621664,0.9007,0.17699115044247787,0.08695652173913043,0.03305785123966942,0.4666666666666667,0.27586206896551724,0.36363636363636365,0.0,0.6060606060606061,0.3916083916083916,0.6388888888888888,0.5674525212835626,0.6060606060606061,0.6060606060606061,0.49999999999999994,0.39263803680981596,0.0,0.3916083916083916,0.39999999999999997,0.3411764705882353,0.36,0.25,0.30000000000000004,0.3157894736842105,0.2962962962962963,0.5490196078431373,0.31884057971014496,0.576271186440678,0.40384615384615385,0.48120300751879697,0.31399317406143346,0.6666666666666666,0.30845771144278605,0.2890173410404624,0.0,0.14285714285714285,0.5,0.42105263157894735,0.5326009075710533,0.5438251366120218,0.530132553447879,0.4217245560231082,0.09022556390977443,0.11214953271028039,0.8387096774193548,0.17857142857142855,0.44311377245508987,0.06451612903225806,0.038461538461538464,0.27765726681127983,0.5292404212413175,0.13205537806176784,0.3529411764705882,0.2222222222222222,0.19753086419753085,0.017123287671232876,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Gosens,0.8888888888888888,0.38212180746561886,0.75,0.3571428571428571,0.12,0.0,0.14,0.8888888888888888,0.38212180746561886,0.18857142857142858,0.16718995290423863,0.8068000000000001,0.2831858407079646,0.08695652173913043,0.1487603305785124,0.2,0.05172413793103448,0.18181818181818182,0.0,0.4141414141414142,0.4755244755244755,0.8888888888888888,0.38212180746561886,0.3484848484848485,0.4141414141414142,0.3214285714285714,0.3006134969325153,0.0,0.4755244755244755,0.5499999999999999,0.5529411764705883,0.32,0.5892857142857143,0.6000000000000001,0.5087719298245614,0.37037037037037035,0.5196078431372549,0.13043478260869565,0.7457627118644068,0.4711538461538462,0.47368421052631576,0.20819112627986347,0.0,0.4228855721393035,0.4104046242774566,0.02247191011235955,0.21428571428571427,0.375,0.42105263157894735,0.26152376403152616,0.3191256830601093,0.24138537985566702,0.2706297696312674,0.3383458646616541,0.44859813084112155,0.16129032258064518,0.33928571428571425,0.2724550898203593,0.31451612903225806,0.42307692307692313,0.24945770065075923,0.271342146538203,0.25772097976570824,0.058823529411764705,0.16666666666666666,0.04938271604938271,0.39383561643835613,0.008298755186721992,0.0,0.0196078431372549,0.0,0.35000000000000003,0.3928571428571429,0.3333333333333333,0.16666666666666666,0.0,0.07843137254901962,0.17647058823529413,0.07142857142857144,0.9083215796897038
R. Haps,0.3055555555555555,0.18762278978389,0.0,0.0,0.04,0.0,0.07,0.3055555555555555,0.18762278978389,0.05,0.041601255886970175,0.7571,0.035398230088495575,0.17391304347826086,0.03305785123966942,0.06666666666666667,0.1724137931034483,0.0,0.0,0.09090909090909091,0.055944055944055944,0.3055555555555555,0.18762278978389,0.07575757575757576,0.09090909090909091,0.11224489795918366,0.09815950920245399,0.5,0.055944055944055944,0.15,0.1764705882352941,0.08,0.14285714285714285,0.25,0.17543859649122806,0.1111111111111111,0.11764705882352941,0.028985507246376812,0.1694915254237288,0.25,0.17669172932330826,0.08191126279863481,0.16666666666666666,0.13930348258706468,0.12138728323699421,0.02247191011235955,0.07142857142857142,0.0,0.05263157894736842,0.15142106520181514,0.18622950819672132,0.15088617192683157,0.1071963483346409,0.11278195488721804,0.12149532710280375,0.48387096774193544,0.10714285714285714,0.11976047904191617,0.14516129032258063,0.15384615384615385,0.14967462039045554,0.16199865561281648,0.13312034078807242,0.03529411764705882,0.1111111111111111,0.1111111111111111,0.20034246575342465,0.008298755186721992,0.0,0.0196078431372549,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Ibanez,0.9166666666666666,0.9155206286836935,0.75,0.7857142857142857,0.24,0.7272727272727273,0.19,0.9166666666666666,0.9155206286836935,0.5875,0.5678963893249608,0.8795999999999999,0.10619469026548672,0.08695652173913043,0.0,0.6666666666666666,0.8275862068965517,0.8181818181818182,0.5,1.0,0.9370629370629371,0.9166666666666666,0.9155206286836935,1.0,1.0,0.9489795918367346,0.6809815950920246,1.0,0.9370629370629371,0.9571428571428571,0.6705882352941176,0.76,0.9285714285714285,0.30000000000000004,0.8421052631578947,0.5925925925925926,0.5882352941176471,0.31884057971014496,0.6440677966101694,0.9903846153846154,1.0,0.6484641638225256,0.6666666666666666,0.26865671641791045,0.17341040462427745,0.02247191011235955,0.0,0.25,0.21052631578947367,0.6983520420348699,0.7269945355191256,0.7330652477084094,0.6838313957634976,0.09022556390977443,0.16822429906542058,0.4086021505376344,0.10714285714285714,0.4251497005988024,0.06451612903225806,0.0,0.33405639913232105,0.7174546269325566,0.12779552715654954,0.5176470588235293,0.2222222222222222,0.19753086419753085,0.05136986301369863,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Karsdorp,0.375,0.2781597904387688,0.0,0.03571428571428571,0.02,0.0,0.045,0.375,0.2781597904387688,0.13285714285714287,0.11558084772370487,0.7880500000000001,0.1327433628318584,0.13043478260869565,0.049586776859504134,0.23333333333333334,0.07758620689655173,0.045454545454545456,0.0,0.21717171717171718,0.2937062937062937,0.375,0.2781597904387688,0.11363636363636365,0.21717171717171718,0.1607142857142857,0.13803680981595093,0.25,0.2937062937062937,0.3,0.32941176470588235,0.21,0.21428571428571427,0.45,0.35964912280701755,0.2777777777777778,0.0784313725490196,0.028985507246376812,0.1016949152542373,0.14423076923076925,0.21428571428571427,0.09556313993174062,0.16666666666666666,0.1691542288557214,0.1676300578034682,0.0449438202247191,0.0,0.0,0.15789473684210525,0.1769763553857177,0.20655737704918034,0.164926818040267,0.13522573282932746,0.24812030075187969,0.23364485981308414,0.3978494623655914,0.125,0.09281437125748504,0.13709677419354838,0.057692307692307696,0.11279826464208244,0.1727537530808873,0.17891373801916935,0.041176470588235294,0.16666666666666666,0.037037037037037035,0.2756849315068493,0.0,0.0,0.0,0.0,0.30000000000000004,0.5714285714285715,0.23809523809523808,0.09999999999999999,0.2,0.23529411764705885,0.4117647058823529,0.0,0.8942172073342736
R. Kristensen,0.6944444444444444,0.48461034708578915,0.25,0.14285714285714285,0.14,0.18181818181818182,0.16,0.6944444444444444,0.48461034708578915,0.25392857142857145,0.2240973312401884,0.8031,0.17699115044247787,0.08695652173913043,0.1322314049586777,0.2,0.10344827586206896,0.4545454545454546,0.0,0.18181818181818182,0.40559440559440557,0.6944444444444444,0.48461034708578915,0.07575757575757576,0.18181818181818182,0.3571428571428571,0.39263803680981596,0.0,0.40559440559440557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Marchizza,0.3611111111111111,0.3762278978388998,0.0,0.21428571428571427,0.06,0.0,0.08,0.3611111111111111,0.3762278978388998,0.15428571428571428,0.12912087912087913,0.7615999999999999,0.19469026548672566,0.08695652173913043,0.11570247933884298,0.06666666666666667,0.05172413793103448,0.09090909090909091,0.0,0.13131313131313133,0.0979020979020979,0.3611111111111111,0.3762278978388998,0.10606060606060606,0.13131313131313133,0.11224489795918366,0.20858895705521474,0.0,0.0979020979020979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.09523809523809523,0.2333333333333333,0.2,0.13725490196078433,0.11764705882352942,0.0,0.8617771509167843
R. Nizet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Rodriguez,0.8333333333333333,0.7611329404060249,0.0,0.14285714285714285,0.13,0.0,0.095,0.8333333333333333,0.7611329404060249,0.4878571428571429,0.4536891679748823,0.84735,0.34513274336283184,0.08695652173913043,0.33884297520661155,0.7,0.12931034482758622,0.2727272727272727,0.0,0.5656565656565657,0.6223776223776224,0.8333333333333333,0.7611329404060249,0.4393939393939394,0.5656565656565657,0.4540816326530612,0.4110429447852761,0.25,0.6223776223776224,0.6357142857142857,0.6352941176470588,0.44,0.6607142857142857,0.4,0.6842105263157894,0.5185185185185185,0.4215686274509804,0.2898550724637681,0.3898305084745763,0.5576923076923077,0.5526315789473684,0.37883959044368604,0.16666666666666666,0.4079601990049751,0.39306358381502887,0.11235955056179775,0.07142857142857142,0.0,0.21052631578947367,0.5839503224265584,0.6452459016393443,0.5752467606320322,0.5165466086584409,0.18796992481203006,0.2990654205607477,0.3763440860215054,0.3482142857142857,0.6017964071856288,0.3548387096774194,0.38461538461538464,0.4837310195227766,0.6121442975576966,0.22151224707135253,0.3529411764705882,0.0,0.3333333333333333,0.19006849315068491,0.07468879668049792,0.11702127659574468,0.06862745098039216,0.0,0.6000000000000001,0.5357142857142857,0.5238095238095238,0.2333333333333333,0.1,0.3137254901960785,0.23529411764705885,0.28571428571428575,0.9379407616361073
R. Toloi,0.5833333333333333,0.5296332678454486,0.25,0.3214285714285714,0.06,0.2727272727272727,0.08,0.5833333333333333,0.5296332678454486,0.33767857142857144,0.30278649921507067,0.8238,0.1592920353982301,0.0,0.024793388429752067,0.4,0.1896551724137931,0.4545454545454546,0.25,0.5454545454545455,0.5244755244755245,0.5833333333333333,0.5296332678454486,0.4696969696969697,0.5454545454545455,0.3954081632653061,0.39877300613496935,0.0,0.5244755244755245,0.5357142857142857,0.5411764705882353,0.4,0.5892857142857143,0.1,0.6140350877192982,0.5925925925925926,0.43137254901960786,0.2753623188405797,0.423728813559322,0.6153846153846154,0.5225563909774436,0.3583617747440273,0.16666666666666666,0.24875621890547264,0.24277456647398843,0.0,0.21428571428571427,0.125,0.42105263157894735,0.37640315261523766,0.42775956284153005,0.3875055851171859,0.37483061122601813,0.09022556390977443,0.12149532710280375,0.5161290322580645,0.1607142857142857,0.4311377245508982,0.12903225806451613,0.038461538461538464,0.36225596529284165,0.4228097692135335,0.06709265175718851,0.17058823529411765,0.1111111111111111,0.12345679012345678,0.05650684931506849,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rogerio,1.0,0.9819908316961362,0.0,0.3571428571428571,0.44,0.0,0.33,1.0,0.9819908316961362,0.5667857142857143,0.5168759811616955,0.8299,0.5309734513274336,0.2608695652173913,0.49586776859504134,0.5333333333333333,0.6551724137931034,0.4545454545454546,0.5,0.5858585858585859,0.5174825174825175,1.0,0.9819908316961362,0.5606060606060607,0.5858585858585859,0.6020408163265306,0.5950920245398773,0.0,0.5174825174825175,0.36428571428571427,0.3176470588235294,0.29,0.23214285714285712,0.45,0.4298245614035088,0.4074074074074074,0.47058823529411764,0.2028985507246377,0.576271186440678,0.40384615384615385,0.34962406015037595,0.3174061433447099,0.16666666666666666,0.4577114427860696,0.44508670520231214,0.06741573033707865,0.21428571428571427,0.0,0.3684210526315789,0.50011941724385,0.5648087431693989,0.4810512206019741,0.49714713643819985,0.23308270676691728,0.28971962616822433,0.5268817204301075,0.3214285714285714,0.4640718562874252,0.46774193548387094,0.6346153846153847,0.5249457700650759,0.46695048173874076,0.5260915867944622,0.38823529411764707,0.05555555555555555,0.3333333333333333,0.732876712328767,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruan Tressoldi,0.611111111111111,0.47969875573018994,0.0,0.10714285714285714,0.02,0.2727272727272727,0.025,0.611111111111111,0.47969875573018994,0.2639285714285714,0.25588697017268447,0.8803000000000001,0.04424778761061947,0.043478260869565216,0.0,0.1,0.19827586206896552,0.5454545454545454,1.0,0.4040404040404041,0.40559440559440557,0.611111111111111,0.47969875573018994,0.32575757575757575,0.4040404040404041,0.41326530612244894,0.39877300613496935,0.75,0.40559440559440557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Vinagre,0.1388888888888889,0.02390307793058284,0.0,0.0,0.02,0.0,0.01,0.1388888888888889,0.02390307793058284,0.007857142857142858,0.005494505494505495,0.6364,0.017699115044247787,0.0,0.01652892561983471,0.0,0.017241379310344827,0.0,0.0,0.0,0.013986013986013986,0.1388888888888889,0.02390307793058284,0.0,0.0,0.015306122448979591,0.049079754601226995,0.0,0.013986013986013986,0.02142857142857143,0.023529411764705882,0.01,0.017857142857142856,0.05,0.017543859649122806,0.018518518518518517,0.00980392156862745,0.014492753623188406,0.0,0.0,0.011278195488721804,0.006825938566552901,0.0,0.004975124378109453,0.005780346820809248,0.0,0.0,0.0,0.0,0.007403869118700741,0.011147540983606558,0.005903299619535047,0.002959845945367663,0.007518796992481203,0.009345794392523366,0.5268817204301075,0.008928571428571428,0.005988023952095809,0.008064516129032258,0.019230769230769232,0.0021691973969631237,0.008962581223392337,0.011714589989350373,0.023529411764705882,0.0,0.0,0.011986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Beukema,0.6388888888888888,0.66732154551408,0.25,0.14285714285714285,0.08,0.5454545454545454,0.06,0.6388888888888888,0.66732154551408,0.5621428571428572,0.5537676609105181,0.8964,0.10619469026548672,0.08695652173913043,0.0,0.6666666666666666,0.1896551724137931,0.2727272727272727,0.0,0.24242424242424243,0.3356643356643357,0.6388888888888888,0.66732154551408,0.21212121212121213,0.24242424242424243,0.3826530612244898,0.34355828220858897,0.0,0.3356643356643357,0.36428571428571427,0.3058823529411765,0.29,0.33928571428571425,0.15000000000000002,0.39473684210526316,0.25925925925925924,0.5490196078431373,0.6086956521739131,0.23728813559322035,0.4519230769230769,0.3684210526315789,0.6245733788395904,0.0,0.15422885572139303,0.17341040462427745,0.0,0.0,0.125,0.05263157894736842,0.6766181036541676,0.6983606557377049,0.7342838187307905,0.662327936666429,0.06766917293233082,0.13084112149532712,0.5483870967741935,0.08928571428571427,0.6197604790419162,0.08870967741935484,0.0,0.4078091106290673,0.6966166255881694,0.0883919062832801,0.3176470588235294,0.2222222222222222,0.24691358024691357,0.008561643835616438,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Birindelli,0.7638888888888888,0.4163392272429601,0.0,0.42857142857142855,0.17,0.18181818181818182,0.18,0.7638888888888888,0.4163392272429601,0.19375,0.16817111459968603,0.79515,0.2920353982300885,0.17391304347826086,0.2644628099173554,0.13333333333333333,0.28448275862068967,0.5909090909090909,0.0,0.30303030303030304,0.3706293706293706,0.7638888888888888,0.4163392272429601,0.2196969696969697,0.30303030303030304,0.2933673469387755,0.30368098159509205,0.0,0.3706293706293706,0.37857142857142856,0.36470588235294116,0.31,0.26785714285714285,0.35000000000000003,0.38596491228070173,0.31481481481481477,0.49019607843137253,0.21739130434782608,0.5932203389830508,0.27884615384615385,0.3082706766917293,0.18771331058020477,0.0,0.31840796019900497,0.29479768786127164,0.0,0.21428571428571427,0.0,0.3157894736842105,0.25411989491282544,0.3007650273224044,0.2483989330733715,0.17862491976321232,0.3308270676691729,0.3457943925233645,0.2795698924731183,0.30357142857142855,0.14970059880239522,0.27419354838709675,0.42307692307692313,0.16268980477223427,0.26237956531481066,0.21512247071352505,0.06470588235294117,0.05555555555555555,0.16049382716049382,0.3270547945205479,0.0,0.0,0.0,0.0,0.15000000000000002,0.3928571428571429,0.23809523809523808,0.16666666666666666,0.1,0.15686274509803924,0.23529411764705885,0.21428571428571427,0.8928067700987307
S. Dest,0.2222222222222222,0.10674525212835625,0.0,0.07142857142857142,0.14,0.18181818181818182,0.16,0.2222222222222222,0.10674525212835625,0.05392857142857143,0.049843014128728415,0.8411,0.07079646017699115,0.0,0.01652892561983471,0.0,0.06896551724137931,0.0,0.0,0.10101010101010102,0.16783216783216784,0.2222222222222222,0.10674525212835625,0.06060606060606061,0.10101010101010102,0.13265306122448978,0.12883435582822086,0.0,0.16783216783216784,0.22142857142857142,0.23529411764705882,0.15,0.21428571428571427,0.2,0.21052631578947367,0.18518518518518517,0.19607843137254902,0.043478260869565216,0.288135593220339,0.125,0.16541353383458646,0.06484641638225257,0.16666666666666666,0.3283582089552239,0.2543352601156069,0.033707865168539325,1.0,0.0,0.42105263157894735,0.2438500119417244,0.2583606557377049,0.20278375780223945,0.1449611297339705,0.21804511278195488,0.2990654205607477,0.7634408602150538,0.2589285714285714,0.251497005988024,0.2661290322580645,0.3076923076923077,0.19956616052060738,0.22473672417656285,0.18849840255591055,0.08235294117647059,0.16666666666666666,0.012345679012345678,0.2791095890410959,0.0,0.0,0.0,0.0,0.1,0.5357142857142857,0.23809523809523808,0.26666666666666666,0.0,0.019607843137254905,0.05882352941176471,0.0,0.9040902679830748
S. Goglichidze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Kalaj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428571428571428,0.047058823529411764,0.03,0.05357142857142857,0.15000000000000002,0.043859649122807015,0.05555555555555555,0.0392156862745098,0.0,0.06779661016949153,0.009615384615384616,0.03759398496240601,0.020477815699658702,0.0,0.06965174129353234,0.08092485549132948,0.0,0.0,0.0,0.15789473684210525,0.018629090040601863,0.026885245901639345,0.01619345491964201,0.010769559945795593,0.12030075187969924,0.05607476635514019,0.6881720430107526,0.08928571428571427,0.011976047904191617,0.016129032258064516,0.0,0.019522776572668113,0.026663679139592205,0.004259850905218318,0.0,0.05555555555555555,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Kjaer,0.4583333333333333,0.3420104780615586,0.0,0.0,0.0,0.09090909090909091,0.0,0.4583333333333333,0.3420104780615586,0.2567857142857143,0.24646781789638933,0.8731,0.02654867256637168,0.043478260869565216,0.0,0.36666666666666664,0.02586206896551724,0.2272727272727273,0.0,0.21717171717171718,0.24475524475524477,0.4583333333333333,0.3420104780615586,0.16666666666666669,0.21717171717171718,0.19387755102040816,0.1687116564417178,0.0,0.24475524475524477,0.2571428571428571,0.24705882352941178,0.18,0.2857142857142857,0.1,0.2807017543859649,0.2037037037037037,0.3529411764705882,0.391304347826087,0.15254237288135594,0.22115384615384617,0.22180451127819548,0.2764505119453925,0.16666666666666666,0.06467661691542288,0.06358381502890173,0.011235955056179775,0.0,0.0,0.05263157894736842,0.30045378552663005,0.31540983606557377,0.3408613943160432,0.32415662220954283,0.045112781954887216,0.06542056074766356,0.5806451612903225,0.026785714285714284,0.25449101796407186,0.016129032258064516,0.0,0.20390455531453364,0.31391440734931664,0.04472843450479234,0.20588235294117646,0.0,0.12345679012345678,0.005136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Kolasinac,0.6944444444444444,0.6139489194499018,0.25,0.2857142857142857,0.08,0.18181818181818182,0.04,0.6944444444444444,0.6139489194499018,0.3707142857142857,0.3469387755102041,0.8516,0.10619469026548672,0.08695652173913043,0.03305785123966942,0.5333333333333333,0.27586206896551724,0.2727272727272727,0.0,0.43434343434343436,0.48951048951048953,0.6944444444444444,0.6139489194499018,0.2727272727272727,0.43434343434343436,0.4183673469387755,0.43558282208588955,0.0,0.48951048951048953,0.6142857142857142,0.7058823529411764,0.43,0.625,0.4,0.6578947368421052,0.537037037037037,0.3333333333333333,0.11594202898550725,0.4406779661016949,0.5865384615384616,0.5526315789473684,0.24232081911262798,0.16666666666666666,0.22388059701492538,0.2254335260115607,0.0,0.14285714285714285,0.0,0.3157894736842105,0.480057320277048,0.5171584699453552,0.4244012077392799,0.33125312031952076,0.14285714285714285,0.20560747663551407,0.4408602150537634,0.15178571428571427,0.46107784431137727,0.14516129032258063,0.07692307692307693,0.403470715835141,0.4992157741429532,0.13738019169329074,0.2529411764705882,0.1111111111111111,0.08641975308641975,0.14726027397260272,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Luperto,0.875,0.9114276358873609,0.375,0.25,0.06,0.0,0.04,0.875,0.9114276358873609,0.5382142857142858,0.5052982731554161,0.85245,0.10619469026548672,0.13043478260869565,0.008264462809917356,0.5,0.25862068965517243,0.18181818181818182,0.5,0.48989898989898994,0.45454545454545453,0.875,0.9114276358873609,0.4545454545454546,0.48989898989898994,0.5714285714285714,0.5276073619631902,0.25,0.45454545454545453,0.4357142857142857,0.4235294117647059,0.44,0.25,0.15000000000000002,0.3508771929824561,0.3333333333333333,0.8431372549019608,1.0,0.288135593220339,0.5865384615384616,0.45864661654135336,0.9112627986348123,0.3333333333333333,0.16417910447761194,0.1445086705202312,0.033707865168539325,0.0,0.125,0.15789473684210525,0.610222116073561,0.6612021857923497,0.680558376321811,0.626524498965837,0.12030075187969924,0.10280373831775703,0.47311827956989244,0.10714285714285714,0.3353293413173653,0.04032258064516129,0.019230769230769232,0.3123644251626898,0.6188662334752408,0.2747603833865815,0.7352941176470588,0.16666666666666666,0.19753086419753085,0.05821917808219178,0.0,0.0,0.0,0.0,0.25,0.32142857142857145,0.5714285714285714,0.19999999999999998,0.5,0.8627450980392158,0.17647058823529413,0.8571428571428571,0.9379407616361073
